attribute_Decimal,attribute_bool,attribute_Int,attribute_string,attribute_datetime,attribute_timeuuid
-159257.98,TRUE,1170591,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04102
-1319.56,TRUE,19895,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03721
-59354.67,FALSE,442723,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03861
-53965.7,FALSE,403460,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03848
-314294.64,FALSE,2300146,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04476
-356024.65,TRUE,2604179,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8736
-90030.38,FALSE,666218,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03935
-259852.17,TRUE,1903493,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8504
-415856.09,FALSE,3040095,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04721
-398721.91,TRUE,2915260,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8839
-92932.13,FALSE,687359,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03942
-377718.73,FALSE,2762236,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04629
-442386.43,FALSE,3233388,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04785
-203475.21,TRUE,1492746,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8368
-72205.3,TRUE,536349,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03892
-289836.98,TRUE,2121954,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04417
-262477.57,TRUE,1922621,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04351
-257503.13,TRUE,1886378,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04339
-59769.21,TRUE,445743,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03862
-363900.84,TRUE,2661563,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8755
-104124.62,FALSE,768904,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03969
-81601.47,TRUE,604807,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8074
-154559.9,TRUE,1136362,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8250
-359755.48,TRUE,2631361,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8745
-432852.09,TRUE,3163923,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04762
-415027.02,FALSE,3034054,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04719
-22046.38,FALSE,170905,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03771
-430226.69,TRUE,3144795,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8915
-154283.54,TRUE,1134349,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04090
-378409.62,TRUE,2767270,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8790
-12373.87,TRUE,100433,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c7907
-454407.99,FALSE,3320973,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04814
-187031.92,FALSE,1372944,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04169
-77041.56,TRUE,571585,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8063
-207620.57,TRUE,1522948,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8378
-18315.56,FALSE,143723,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03762
-165337.85,TRUE,1214887,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8276
-25224.5,TRUE,194060,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c7938
-413230.69,TRUE,3020967,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8874
-463389.61,TRUE,3386411,ASD,2017-06-01T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8995
-382278.63,FALSE,2795459,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04640
-286935.23,FALSE,2100813,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04410
-137978.43,TRUE,1015554,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8210
-119738.83,TRUE,882665,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8166
-331705.17,FALSE,2426994,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04518
-409085.32,TRUE,2990765,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8864
-370257.07,FALSE,2707873,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04611
-174872.19,TRUE,1284352,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8299
-144334.66,TRUE,1061864,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04066
-301444.01,FALSE,2206520,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04445
-463942.33,TRUE,3390438,ASD,2017-05-27T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04837
-262063.04,FALSE,1919601,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04350
-34067.94,FALSE,258491,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03800
-37798.77,FALSE,285672,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03809
-175286.72,TRUE,1287372,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8300
-289698.8,TRUE,2120947,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8576
-55209.31,FALSE,412521,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03851
-165752.38,TRUE,1217907,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8277
-181642.95,TRUE,1333682,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04156
-410743.47,TRUE,3002846,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8868
-339857.72,TRUE,2486391,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8697
-177773.94,TRUE,1305493,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8306
-312083.78,TRUE,2284038,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8630
-460487.85,FALSE,3365270,ASD_TEAM_n,2017-06-02T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8988
-456480.67,TRUE,3336074,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04819
-154974.43,TRUE,1139382,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8251
-28678.97,TRUE,219228,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03787
-436168.38,FALSE,3188085,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04770
-79528.78,TRUE,589706,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8069
-137563.9,TRUE,1012534,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8209
-239954.42,TRUE,1758523,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8456
-249903.3,TRUE,1831008,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8480
-268281.08,FALSE,1964904,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04365
-64743.65,TRUE,481985,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03874
-121811.51,TRUE,897766,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8171
-186064.67,TRUE,1365897,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8326
-295087.78,TRUE,2160210,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8589
-92379.42,TRUE,683332,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8100
-353951.97,TRUE,2589078,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8731
-40700.53,FALSE,306814,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03816
-80496.04,FALSE,596753,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03912
-302963.97,TRUE,2217594,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8608
-386700.35,TRUE,2827674,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8810
-350773.85,TRUE,2565923,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04564
-303931.22,FALSE,2224641,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04451
-251975.98,TRUE,1846109,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8485
-428706.72,FALSE,3133721,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04752
-79252.43,FALSE,587692,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03909
-265793.86,FALSE,1946782,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04359
-108269.98,TRUE,799106,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03979
-124436.91,TRUE,916894,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04018
-57281.99,TRUE,427622,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03856
-198224.41,FALSE,1454490,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04196
-273255.52,FALSE,2001146,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04377
-276433.64,TRUE,2024301,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8544
-458415.17,TRUE,3350169,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8983
-266070.22,TRUE,1948796,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8519
-281822.61,TRUE,2063563,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8557
-65987.26,TRUE,491046,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03877
-374816.97,FALSE,2741095,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04622
-164646.95,FALSE,1209854,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04115
-292600.56,TRUE,2142089,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8583
-102881.01,FALSE,759844,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03966
-101222.86,FALSE,747763,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03962
-146683.7,TRUE,1078978,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8231
-382693.17,FALSE,2798479,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04641
-361966.34,TRUE,2647469,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04591
-91688.52,FALSE,678298,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03939
-262892.11,FALSE,1925641,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04352
-31580.72,FALSE,240369,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03794
-77179.74,TRUE,572591,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03904
-252390.52,TRUE,1849129,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8486
-401209.13,TRUE,2933381,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8845
-93623.03,TRUE,692393,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8103
-330047.03,FALSE,2414913,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04514
-264135.72,FALSE,1934702,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04355
-90859.45,TRUE,672258,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03937
-353675.61,FALSE,2587065,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04571
-7123.07,FALSE,62178,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03735
-63500.04,TRUE,472925,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03871
-253219.59,TRUE,1855170,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8488
-247139.72,FALSE,1810873,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04314
-65020,TRUE,483999,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8034
-388082.14,TRUE,2837741,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04654
-405907.21,FALSE,2967610,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04697
-426910.4,TRUE,3120633,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8907
-250041.48,TRUE,1832015,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04321
-270215.59,TRUE,1978998,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8529
-237052.66,TRUE,1737382,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8449
-35587.91,TRUE,269565,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c7963
-368460.74,TRUE,2694785,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8766
-198638.95,FALSE,1457510,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04197
-429812.15,TRUE,3141775,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8914
-444044.57,TRUE,3245468,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04789
-20802.77,FALSE,161844,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03768
-439899.21,FALSE,3215266,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04779
-221852.99,FALSE,1626641,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04253
-244928.86,TRUE,1794766,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8468
-342759.48,TRUE,2507533,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8704
-138531.15,FALSE,1019581,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04052
-89615.84,TRUE,663197,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03934
-363209.95,TRUE,2656529,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04594
-177083.05,FALSE,1300460,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04145
-55900.2,TRUE,417554,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8012
-361413.62,TRUE,2643442,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8749
-3668.6,TRUE,37009,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c7886
-24948.14,TRUE,192046,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03778
-69718.09,TRUE,518228,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03886
-69303.55,FALSE,515208,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03885
-221023.92,FALSE,1620601,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04251
-94175.74,FALSE,696420,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03945
-272426.45,TRUE,1995106,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04375
-2286.81,TRUE,26942,ASD,2017-06-01T07:00:00.000Z,0cb57510-476f-11e7-b589-699d41bdd4b7
-204304.28,TRUE,1498786,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8370
-304622.12,TRUE,2229674,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8612
-32686.16,TRUE,248423,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c7956
-133556.71,FALSE,983339,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04040
-220471.2,TRUE,1616574,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8409
-83397.79,TRUE,617894,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03919
-264826.61,TRUE,1939735,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8516
-270630.12,TRUE,1982018,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8530
-145163.73,FALSE,1067904,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04068
-246310.65,TRUE,1804833,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04312
-373158.83,TRUE,2729014,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04618
-359340.94,TRUE,2628341,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8744
-230834.62,TRUE,1692079,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8434
-150552.71,TRUE,1107167,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04081
-54794.77,TRUE,409501,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03850
-159948.87,TRUE,1175625,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8263
-158843.44,FALSE,1167571,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04101
229.04,TRUE,1112,ASD,2017-06-01T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c7877
341.08,FALSE,9900,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03717
-74277.99,FALSE,551450,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03897
-381864.09,TRUE,2792438,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04639
-446946.33,FALSE,3266610,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04796
-87128.62,TRUE,645076,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03928
-87819.51,TRUE,650110,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8089
-182886.56,TRUE,1342742,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04159
-82983.25,FALSE,614874,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03918
-188551.89,TRUE,1384018,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8332
-71790.77,FALSE,533329,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03891
-339443.19,TRUE,2483371,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8696
-149309.1,TRUE,1098106,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04078
-402590.92,FALSE,2943448,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04689
-75797.95,TRUE,562524,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8060
-439484.67,FALSE,3212246,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04778
-42358.67,TRUE,318895,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03820
-272288.27,TRUE,1994099,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8534
-332810.6,TRUE,2435048,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8680
-335436,FALSE,2454176,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04527
-356853.72,TRUE,2610220,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8738
-143781.95,TRUE,1057837,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8224
-394714.73,FALSE,2886065,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04670
-141294.73,TRUE,1039716,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8218
-57972.88,TRUE,432655,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8017
-121396.97,TRUE,894746,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8170
-118633.4,FALSE,874611,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04004
-35726.09,FALSE,270571,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03804
-225031.11,TRUE,1649796,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8420
-330737.92,TRUE,2419947,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8675
-131760.39,TRUE,970251,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8195
-116975.25,TRUE,862531,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04000
-205133.35,TRUE,1504826,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8372
-392503.86,TRUE,2869957,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8824
-368598.92,FALSE,2695792,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04607
-453993.45,TRUE,3317953,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04813
-89477.66,TRUE,662191,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8093
-318025.47,FALSE,2327328,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04485
-281546.25,FALSE,2061550,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04397
-360722.73,TRUE,2638408,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04588
-341515.87,TRUE,2498472,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8701
-354781.04,TRUE,2595119,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8733
-216464.02,TRUE,1587379,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04240
-12097.51,FALSE,98420,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03747
-194769.94,TRUE,1429321,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8347
-181228.41,FALSE,1330662,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04155
-41529.6,FALSE,312854,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03818
-203613.38,FALSE,1493752,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04209
-148341.85,TRUE,1091059,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8235
-105368.23,FALSE,777965,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03972
-1043.2,TRUE,17881,ASD,2017-06-01T07:00:00.000Z,0cb57510-476f-11e7-b589-699d41bdd4b4
-179155.73,TRUE,1315561,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04150
-233321.84,TRUE,1710200,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8440
-43187.75,FALSE,324935,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03822
-207344.21,FALSE,1520934,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04218
-288869.73,TRUE,2114907,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8574
-180675.7,TRUE,1326635,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8313
-307662.05,FALSE,2251823,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04460
-458967.89,TRUE,3354196,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04825
-78837.89,FALSE,584672,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03908
-84226.86,FALSE,623935,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03921
-138116.61,TRUE,1016561,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04051
-386838.53,TRUE,2828681,ASD,2017-06-01T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04651
-270353.77,FALSE,1980005,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04370
-16933.77,TRUE,133656,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c7918
-82568.72,FALSE,611854,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b03917
-264412.08,TRUE,1936715,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8515
-324934.41,TRUE,2377664,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8661
-449433.55,FALSE,3284731,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04802
-248383.33,FALSE,1819934,asd,2017-06-02T07:00:00.000Z,498de700-42c0-11e7-924f-714626b04317
-53412.98,TRUE,399433,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8006
-266484.76,TRUE,1951816,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8520
-223372.96,TRUE,1637715,ASD,2017-05-27T07:00:00.000Z,5b784620-42cc-11e7-b315-350af36c8416
